id;mlu;style;tempo;performer;feel;barsspan;startbar;startbeat;endbar;endbeat;notes;beats;rhythm;subrhythm
146_5;line;SWING;MEDIUM SLOW;Don Byas;SWING;2;11;2;12;4;20;6;5,4,5,3,2,1;011111,1111,110111,0111,1001,1
146_6;line;SWING;MEDIUM SLOW;Don Byas;SWING;2;13;2;14;4;16;7;4,3,3,2,2,1,1;101011,111,0111,11,11,01,1
146_7;lick;SWING;MEDIUM SLOW;Don Byas;SWING;2;15;2;16;1;11;4;5,2,3,1;111011,011,1101,01
146_8;line;SWING;MEDIUM SLOW;Don Byas;SWING;2;16;3;17;4;17;6;3,4,5,2,2,1;000111,010111,011111,011,11,1
146_9;lick;SWING;MEDIUM SLOW;Don Byas;SWING;1;18;2;18;4;7;3;4,2,1;1111,11,1
146_10;line;SWING;MEDIUM SLOW;Don Byas;SWING;2;19;2;20;3;15;6;3,2,3,3,2,2;0111,11,111,0111,011,11
146_11;line;SWING;MEDIUM SLOW;Don Byas;SWING;2;21;1;22;4;19;7;1,4,3,3,5,2,1;01,011101,00100101,111,111011,11,01
146_12;line;SWING;MEDIUM SLOW;Don Byas;SWING;2;23;2;24;4;20;7;4,4,2,3,1,4,2;01001101,0101011,11,0111,1,1111,1100
146_13;lick;SWING;MEDIUM SLOW;Don Byas;SWING;3;25;2;27;1;17;6;2,3,2,5,3,2;11,1110,0011,011111,1101,1100
146_14;lick;SWING;MEDIUM SLOW;Don Byas;SWING;2;27;3;28;2;7;3;2,2,3;000101,11,0111
146_15;line;SWING;MEDIUM SLOW;Don Byas;SWING;3;28;4;30;4;33;9;1,4,4,4,4,4,4,5,3;01,1111,10101001,1111,1111,1111,1111,110111,111
146_16;lick;SWING;MEDIUM SLOW;Don Byas;SWING;2;31;1;32;4;15;7;1,2,4,2,3,1,2;00000001,011,10111,0110,111,1,1001
147_1;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;4;1;3;4;1;6;6;1,1,1,1,1,1;000001,1,1,1,1,1
147_2;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;3;5;1;7;3;8;8;1,1,1,1,1,1,1,1;0001,0001,1,1,1,1,01,1
147_3;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;3;9;2;11;4;12;10;2,1,1,1,1,1,1,1,1,2;1001,0001,0001,0001,01,01,01,1,1,1001
147_4;melody;POSTBOP;MEDIUM UP;Don Ellis;SWING;7;13;2;19;3;22;17;1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,2;1,1,1,1,1,01,1,11,11,1,11,01,1,1,1,11,1001
147_5;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;4;20;3;23;1;18;11;1,3,1,2,1,1,1,3,2,2,1;01,0111,01,1001,01,01,1,1101,11,11,01
147_6;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;4;24;2;27;1;20;12;1,2,2,2,2,2,2,2,2,1,1,1;01,0011,011,0110,11,1100,11,11,1001,01,01,1
147_7;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;2;28;2;29;3;9;6;1,2,2,1,2,1;1,1001,1001,0001,11,1
147_8;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;2;30;3;31;4;9;6;1,2,3,1,1,1;0001,11,1011,0001,1,1
147_9;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;5;32;3;36;4;26;14;1,2,1,2,2,2,1,3,2,3,2,1,1,3;01,110,1,11,11,11,1,0111,11,100011,11,01,01,100011
147_10;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;3;37;4;39;3;14;8;2,2,1,1,3,2,2,1;0011,011,0001,01,1011,11,11,1
147_11;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;2;40;2;41;3;12;6;1,4,3,2,1,1;000001,01111,111,11,01,1
147_12;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;3;41;4;43;3;17;8;1,2,3,5,2,2,1,1;0001,000101,1110,10001111,11,011,01,1
147_13;line;POSTBOP;MEDIUM UP;Don Ellis;SWING;4;44;1;47;3;30;15;1,2,2,2,1,3,3,1,2,2,2,3,2,2,2;01,11,11,11,01,1110,1101,0001,0011,11,11,010011,11,11,11
147_14;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;2;48;3;49;4;11;5;2,2,4,2,1;1100,100001,111100,11,1
147_15;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;4;50;4;53;1;16;8;2,2,2,3,2,2,2,1;11,11,11,10010001,11,11,11,1
147_16;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;3;53;3;55;1;11;6;2,2,1,3,2,1;1001,11,1,1011,11,1
147_17;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;5;55;4;59;1;22;13;1,2,2,3,2,2,2,2,1,1,2,1,1;01,11,1001,1011,11,1001,010001,11,0001,01,11,01,01
147_18;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;2;59;3;60;2;5;4;2,1,1,1;11,01,1,1
147_19;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;6;61;1;66;1;37;18;2,2,2,2,3,2,2,1,1,2,2,3,2,3,3,2,1,2;00000011,1001,11,11,0111,0110,110,1,1,000011,11,100101,011,111,1011,0110,0001,110
148_1;lick;POSTBOP;UP;Don Ellis;SWING;1;0;3;0;4;4;2;2,2;1001,11
148_2;lick;POSTBOP;UP;Don Ellis;SWING;2;1;4;2;1;2;2;1,1;1,1
148_3;lick;POSTBOP;UP;Don Ellis;SWING;3;2;2;4;1;8;6;1,1,1,2,2,1;0001,01,1,0011,1001,1
148_4;lick;POSTBOP;UP;Don Ellis;SWING;4;4;3;7;3;21;11;1,2,1,2,2,2,2,3,2,2,2;01,11,1,11,11,11,11,111,1001,11,010001
148_5;lick;POSTBOP;UP;Don Ellis;SWING;2;8;3;9;1;4;3;1,1,2;0001,01,11
148_6;line;POSTBOP;UP;Don Ellis;SWING;6;10;3;15;4;33;22;1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1;01,11,11,11,11,11,11,11,11,1,1,0001,01,01,1,1,11,11,1,11,1,1
148_7;lick;POSTBOP;UP;Don Ellis;SWING;2;16;3;17;2;4;3;1,2,1;01,1100,01
148_8;line;POSTBOP;UP;Don Ellis;SWING;4;18;3;21;2;25;12;2,2,1,2,4,2,2,2,2,2,2,2;0011,11,1,100001,1111,11,11,1100,11,11,11,00011
148_9;line;POSTBOP;UP;Don Ellis;SWING;2;22;1;23;3;11;6;2,2,1,2,2,2;11,11,1,11,11,1100
148_10;line;POSTBOP;UP;Don Ellis;SWING;2;24;2;25;1;12;4;3,3,5,1;1011,0111,111110,1
148_11;lick;POSTBOP;UP;Don Ellis;SWING;1;25;4;25;4;2;1;2;11
148_12;line;POSTBOP;UP;Don Ellis;SWING;5;27;3;31;4;28;16;1,2,2,2,2,2,1,1,1,2,2,2,2,2,3,1;0001,11,11,11,11,11,1,1,01,11,11,11,11,11,1011,01
148_13;lick;POSTBOP;UP;Don Ellis;SWING;2;32;3;33;4;6;6;1,1,1,1,1,1;01,01,1,0001,01,1
148_14;lick;POSTBOP;UP;Don Ellis;SWING;3;34;4;36;1;8;6;2,1,1,1,2,1;11,1,1,1,11,1
148_15;line;POSTBOP;UP;Don Ellis;SWING;4;36;4;39;4;16;9;1,1,2,2,2,2,1,4,1;1,1,11,11,11,11,1,1111,1
148_16;lick;POSTBOP;UP;Don Ellis;SWING;3;40;3;42;2;7;6;1,1,1,1,2,1;01,01,01,1,1001,1
148_17;line;POSTBOP;UP;Don Ellis;SWING;3;43;1;45;1;17;9;1,2,2,2,2,2,2,2,2;01,11,11,11,11,11,11,11,11
148_18;line;POSTBOP;UP;Don Ellis;SWING;3;45;4;47;3;12;8;1,2,3,2,1,1,1,1;01,11,1011,0011,01,1,0001,01
148_19;expressive;POSTBOP;UP;Don Ellis;SWING;5;49;1;53;1;22;11;1,1,1,3,2,2,2,4,2,3,1;1,1,01,1011,11,11,11,1111,11,1011,01
148_20;line;POSTBOP;UP;Don Ellis;SWING;3;54;1;56;1;15;8;2,2,3,2,1,2,2,1;0011,11,1011,011,1,11,11,1
148_21;lick;POSTBOP;UP;Don Ellis;SWING;2;56;4;57;4;4;3;1,1,2;1,1,11
148_22;line;POSTBOP;UP;Don Ellis;SWING;4;59;2;62;4;25;14;2,2,2,1,1,2,1,3,2,3,1,1,2,2;11,11,11,0001,01,11,01,1011,11,1011,01,1,11,11
148_23;line;POSTBOP;UP;Don Ellis;SWING;3;63;3;65;4;12;9;1,1,1,1,1,2,2,2,1;01,01,1,1,1,11,11,11,1
149_1;line;POSTBOP;MEDIUM UP;Don Ellis;SWING;4;-2;4;1;3;27;12;2,2,4,3,3,3,1,4,1,1,1,2;000011,11,1111,1011,1110,100101,01,1111,0001,0001,0001,1001
149_2;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;2;2;2;3;3;11;6;1,2,2,2,2,2;0001,11,11,1001,1001,1001
149_3;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;5;4;2;8;4;29;19;1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2;0001,1,1001,0001,0001,001001,11,000011,11,11,11,0001,0001,01,1,01,110,011,11
149_4;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;1;9;2;9;4;5;3;1,2,2;0001,011,01001
149_5;line;POSTBOP;MEDIUM UP;Don Ellis;SWING;4;10;2;13;1;26;12;2,2,2,3,1,2,3,1,3,4,1,2;000011,001001,1001,0111,1,11,101001,01,1101,00010111,01,1100
149_6;line;POSTBOP;MEDIUM UP;Don Ellis;SWING;5;14;1;18;2;38;18;1,2,2,4,3,2,2,3,2,2,2,1,3,2,2,3,1,1;0001,11,11,1111,1101,11,11,1101,11,11,11,0001,1101,11,11,0111,1,0001
149_7;line;POSTBOP;MEDIUM UP;Don Ellis;SWING;4;18;4;21;3;23;12;1,4,1,2,1,2,2,3,2,3,1,1;0001,1111,01,011,000001,11,1001,0111,110,111,01,1
149_8;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;6;21;4;26;1;29;18;1,1,1,1,1,1,2,1,1,2,2,2,2,2,3,3,2,1;0001,0001,0001,000001,0001,0001,000011,01,01,11,11,01001,011,110,111,0111,11,1
149_9;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;2;26;3;27;4;12;6;1,2,3,2,1,3;0001,010001,001011,11,1,101001
149_10;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;3;28;3;30;2;11;8;1,2,2,1,1,1,2,1;0001,11,11,1,0001,1,110,1
149_11;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;4;30;3;33;1;18;9;1,2,2,1,3,2,2,3,2;000001,11,11,1,1101,1001,110,110001,1001
150_1;line;POSTBOP;MEDIUM;Don Ellis;SWING;2;0;2;1;2;9;5;2,3,2,1,1;1001,1101,11,1,1
150_2;line;POSTBOP;MEDIUM;Don Ellis;SWING;2;3;1;4;2;11;6;2,3,2,2,1,1;11,1101,11,11,1,1
150_3;melody;POSTBOP;MEDIUM;Don Ellis;SWING;2;5;3;6;4;8;6;2,2,1,1,1,1;11,11,01,01,1,1
150_4;lick;POSTBOP;MEDIUM;Don Ellis;SWING;2;8;1;9;1;11;5;1,3,3,3,1;0001,111,111,111,1
150_5;lick;POSTBOP;MEDIUM;Don Ellis;SWING;2;9;4;10;1;3;2;2,1;0011,1
150_6;line;POSTBOP;MEDIUM;Don Ellis;SWING;4;11;2;14;1;22;12;1,2,2,1,2,2,2,1,3,2,3,1;0001,11,11,01,11,11,11,01,010011,11,01011,1
150_7;lick;POSTBOP;MEDIUM;Don Ellis;SWING;2;14;3;15;1;5;3;1,2,2;01,11,011
150_8;lick;POSTBOP;MEDIUM;Don Ellis;SWING;3;16;4;18;2;14;7;1,2,2,2,3,2,2;01,11,11,11,0111,110,1001
150_9;line;POSTBOP;MEDIUM;Don Ellis;SWING;3;19;4;21;1;12;6;1,2,3,2,2,2;01,110,1101,11,11,110
150_10;melody;POSTBOP;MEDIUM;Don Ellis;SWING;1;21;2;21;3;3;2;1,2;0001,11
150_11;lick;POSTBOP;MEDIUM;Don Ellis;SWING;2;21;4;22;2;5;3;1,2,2;0001,11,11
150_12;line;POSTBOP;MEDIUM;Don Ellis;SWING;6;22;3;27;2;46;20;1,2,2,2,2,2,2,2,3,3,2,3,3,3,3,2,3,2,3,1;0001,0011,1001,11,11,011,11,11,1011,010101,11,1011,0111,111,1101,11,111,11,1011,1
150_13;line;POSTBOP;MEDIUM;Don Ellis;SWING;3;28;1;30;1;13;9;1,2,2,2,1,1,2,1,1;00000001,11,11,00100001,0001,01,010001,01,1
150_14;line;POSTBOP;MEDIUM;Don Ellis;SWING;2;31;1;32;2;7;5;1,3,1,1,1;0001,0111,1,01,1
150_15;line;POSTBOP;MEDIUM;Don Ellis;SWING;2;32;4;33;4;7;3;3,2,2;1101,001001,11
150_16;lick;POSTBOP;MEDIUM;Don Ellis;SWING;4;35;1;38;3;9;7;1,2,1,1,1,1,2;0001,11,0001,0001,1,0001,11
150_17;line;POSTBOP;MEDIUM;Don Ellis;SWING;2;39;2;40;3;10;6;1,2,2,2,2,1;01,01001,11,11,11,1
150_18;lick;POSTBOP;MEDIUM;Don Ellis;SWING;2;41;1;42;1;5;3;1,2,2;0001,11,1001
150_19;line;POSTBOP;MEDIUM;Don Ellis;SWING;4;43;4;46;3;15;11;2,2,1,1,2,1,2,1,1,1,1;11,010001,01,1,1001,01,11,01,1,01,01
150_20;rhythm;POSTBOP;MEDIUM;Don Ellis;SWING;2;47;2;48;4;22;7;4,3,3,3,3,2,4;1111,0111,111,111,111,0110,1111
150_21;rhythm;POSTBOP;MEDIUM;Don Ellis;SWING;3;49;3;51;1;17;7;2,3,2,4,2,3,1;00011,010011,011,10100101,011,111,1
150_22;line;POSTBOP;MEDIUM;Don Ellis;SWING;3;52;1;54;3;21;11;1,2,2,4,2,1,3,1,1,2,2;01,11,11,010111,11,1,110001,01,01,11,11
150_23;line;POSTBOP;MEDIUM;Don Ellis;SWING;2;55;1;56;2;13;6;1,1,3,2,4,2;0001,0001,1101,11,01111,100001
150_24;lick;POSTBOP;MEDIUM;Don Ellis;SWING;2;56;4;57;3;5;4;1,2,1,1;0001,010001,1,1
150_25;line;POSTBOP;MEDIUM;Don Ellis;SWING;2;58;1;59;2;12;6;1,3,2,2,2,2;000001,1101,11,010001,11,01001
150_26;line;POSTBOP;MEDIUM;Don Ellis;SWING;3;60;1;62;2;16;10;1,2,2,2,2,1,2,1,2,1;0001,1100,11,100001,11,01,010001,01,11,1
150_27;lick;POSTBOP;MEDIUM;Don Ellis;SWING;2;62;4;63;1;3;2;1,2;01,11
150_28;lick;POSTBOP;MEDIUM;Don Ellis;SWING;1;63;3;63;4;2;2;1,1;1,1
150_29;lick;POSTBOP;MEDIUM;Don Ellis;SWING;1;64;1;64;4;5;4;1,1,2,1;1,1,11,1
151_1;lick;POSTBOP;UP;Don Ellis;SWING;2;0;3;1;1;6;3;1,3,2;01,0111,011
151_2;lick;POSTBOP;UP;Don Ellis;SWING;5;2;1;6;2;29;17;1,2,2,2,1,1,1,1,2,2,2,2,3,2,1,2,2;0001,11,11,11,1,01,1,01,00101,0011,0011,11,1011,11,01,011,11
151_3;lick;POSTBOP;UP;Don Ellis;SWING;3;7;2;9;3;13;10;1,1,1,1,1,3,2,1,1,1;0001,1,01,1,01,111,110,01,0001,01
151_4;lick;POSTBOP;UP;Don Ellis;SWING;5;10;2;14;2;30;16;2,2,2,1,2,2,3,2,2,2,4,1,2,1,1,1;011,011,011,01,0110,110,1101,11,11,11,011101,1,11,1,1,1
151_5;lick;POSTBOP;UP;Don Ellis;SWING;2;16;4;17;4;8;5;2,2,1,1,2;11,11,1,01,01001
151_6;line;POSTBOP;UP;Don Ellis;SWING;4;19;2;22;3;24;13;2,2,2,3,2,2,2,1,2,2,2,1,1;11,11,11,1011,11,11,11,1,11,11,11,1,1
151_7;line;POSTBOP;UP;Don Ellis;SWING;3;23;2;25;3;17;10;2,1,2,3,2,2,1,1,2,1;110,01,1100,1101,11,11,1,1,11,01
151_8;lick;POSTBOP;UP;Don Ellis;SWING;2;26;3;27;4;10;6;2,2,2,1,2,1;110,110,110,0001,010001,01
151_9;line;POSTBOP;UP;Don Ellis;SWING;6;28;3;33;1;40;19;2,3,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,1;011000,0111,11,11,1001,111,1001,11,11,11,11,1001,11,111,11,11,11,1001,1
152_1;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;2;2;1;3;3;9;5;2,2,1,2,2;1001,11,01,1001,11
152_2;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;6;5;2;10;1;30;17;1,3,2,2,1,2,1,3,1,3,1,1,1,3,1,2,2;01,111,11,11,01,0011,1,111,1,111,1,000001,01,100011,01,1001,11
152_3;rhythm;POSTBOP;MEDIUM UP;Don Ellis;SWING;2;10;3;11;4;10;5;1,3,3,2,1;01,010011,1011,11,1
152_4;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;2;12;2;13;3;8;5;1,2,2,2,1;01,11,11,11,0001
152_5;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;3;14;3;16;1;11;6;2,2,1,2,2,2;1100,11,01,1100,1001,11
152_6;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;4;16;4;19;3;9;5;2,2,1,3,1;0011,0011,0001,1101,1
152_7;line;POSTBOP;MEDIUM UP;Don Ellis;SWING;3;20;2;22;2;17;7;1,2,2,2,4,3,3;0001,11,011,011,1111,111,111
152_8;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;3;23;1;25;4;12;7;1,2,1,3,2,1,2;01,1001,1,1101,11,01,11
152_9;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;2;26;4;27;2;4;2;3,1;101001,01
152_10;lick;POSTBOP;MEDIUM UP;Don Ellis;SWING;4;28;3;31;1;8;6;1,1,2,1,2,1;1,01,11,1,1001,01
153_1;lick;POSTBOP;SLOW;Eric Dolphy;SWING;2;1;1;2;2;29;6;4,6,6,6,4,3;0000010111,11011101,0111111,111111,1111,1101
153_2;lick;POSTBOP;SLOW;Eric Dolphy;SWING;2;3;1;4;2;27;6;3,3,5,5,7,4;00000111,1101,111110,11111,1111111,111100
153_3;line;POSTBOP;SLOW;Eric Dolphy;SWING;1;4;3;4;4;8;2;7,1;01111111,1
153_4;lick;POSTBOP;SLOW;Eric Dolphy;SWING;1;5;2;5;3;12;2;6,6;111111,111111
153_5;line;POSTBOP;SLOW;Eric Dolphy;SWING;2;6;1;7;3;38;7;5,7,7,7,3,6,3;00011111,11111110,001111111,1111111,111000,00111111,1110
153_6;line;POSTBOP;SLOW;Eric Dolphy;SWING;2;8;1;9;3;40;7;7,8,7,8,7,2,1;01111111,1111101101,1111111,1010111111,1111111,1100,1
153_7;expressive;POSTBOP;SLOW;Eric Dolphy;SWING;2;9;4;10;2;14;3;2,5,7;0011,00011111,1111111
153_8;line;POSTBOP;SLOW;Eric Dolphy;SWING;3;10;4;12;2;56;7;7,9,5,8,10,8,9;0011011111,0111111111,01111100,0011111111,1111111111,001111001111,1111111110
153_9;lick;POSTBOP;SLOW;Eric Dolphy;SWING;1;13;1;13;4;15;4;5,5,3,2;101111,011111,010011,1100
153_10;lick;POSTBOP;SLOW;Eric Dolphy;SWING;2;14;1;15;3;49;7;4,6,8,10,6,8,7;011011,0010111011,0011111111,101011111111,00111111,011001110111,1111111000
153_11;lick;POSTBOP;SLOW;Eric Dolphy;SWING;3;16;1;18;3;71;11;8,4,6,8,3,6,6,7,9,9,5;0100110010001111,010111,11111100,110111111,010101,0001101111,0101101011,11111101,00111000111111,0111111111,11111000
153_12;melody;POSTBOP;SLOW;Eric Dolphy;SWING;2;19;1;20;2;23;6;3,3,6,7,3,4;1011,1011,001001001111,01111111,111000,1000010011
153_13;melody;POSTBOP;SLOW;Eric Dolphy;SWING;2;20;2;21;1;18;4;4,7,5,3;1000010011,11110111,10001111,1110
153_14;melody;POSTBOP;SLOW;Eric Dolphy;SWING;1;21;2;21;3;8;2;3,5;01101,111110
153_15;line;POSTBOP;SLOW;Eric Dolphy;SWING;1;22;1;22;4;21;4;5,5,7,4;000011111,11110001,01111111,111100
153_16;lick;POSTBOP;SLOW;Eric Dolphy;SWING;1;23;1;23;4;28;4;7,7,8,6;11111101,0010111111,11111111,0111111000
153_17;line;POSTBOP;SLOW;Eric Dolphy;SWING;1;24;1;24;3;15;3;6,7,2;00111111,1111111,110
153_18;lick;POSTBOP;SLOW;Eric Dolphy;SWING;1;25;2;25;4;9;3;3,4,2;0111,1111,1100
153_19;lick;POSTBOP;SLOW;Eric Dolphy;SWING;1;26;1;26;3;11;3;3,5,4;00111,01010111,01011001
153_20;lick;POSTBOP;SLOW;Eric Dolphy;SWING;2;26;3;27;2;16;4;4,5,9,1;01011001,0100101011,001110111111,1
153_21;line;POSTBOP;SLOW;Eric Dolphy;SWING;1;27;3;27;4;7;2;5,2;00011111,1100
153_22;line;POSTBOP;SLOW;Eric Dolphy;SWING;1;28;1;28;2;11;2;10,1;1111111111,1
153_23;line;POSTBOP;SLOW;Eric Dolphy;SWING;3;28;3;30;1;54;7;11,8,7,4,11,10,3;111111111101,11111111,1111111,011011,101111111111,01100110111111,111000
153_24;line;POSTBOP;SLOW;Eric Dolphy;SWING;1;30;2;30;4;24;3;11,11,2;01111111110011,01001111111111,1100
153_25;line;POSTBOP;SLOW;Eric Dolphy;SWING;2;31;1;32;2;39;6;5,8,10,5,6,5;000011111,1101111011,011111110111,110111,000110001111,101111
153_26;rhythm;POSTBOP;SLOW;Eric Dolphy;SWING;1;32;3;32;4;12;2;5,7;0011111,1111111000
153_27;lick;POSTBOP;SLOW;Eric Dolphy;SWING;1;33;1;33;3;11;3;3,4,4;0000001011,1111,01010101
153_28;line;POSTBOP;SLOW;Eric Dolphy;SWING;1;34;1;34;3;12;3;5,5,6;0011111,10110011,1101111
153_29;line;POSTBOP;SLOW;Eric Dolphy;SWING;3;34;3;36;2;52;8;6,8,5,6,8,8,6,7;1101111,1110111011,000110100011,01011111,1100111111,11111111,01011111,11111110
154_1;melody;POSTBOP;SLOW;Eric Dolphy;SWING;1;-7;1;-7;4;21;4;6,2,8,5;00000111111,1100,011111111,101111
154_2;melody;POSTBOP;SLOW;Eric Dolphy;SWING;1;-6;1;-6;2;10;2;5,5;110111,01001001101
154_3;lick;POSTBOP;SLOW;Eric Dolphy;SWING;2;-5;1;-4;3;38;7;8,4,4,7,8,6,1;011111111,00101101,11000011,1111100101,011111111,111111,01
154_4;lick;POSTBOP;SLOW;Eric Dolphy;SWING;1;-3;1;-3;4;27;4;6,6,7,8;00010110111,111111,01111111,011111111
154_5;line;POSTBOP;SLOW;Eric Dolphy;SWING;1;-2;2;-2;3;9;2;7,2;01111111,1100
154_6;line;POSTBOP;SLOW;Eric Dolphy;SWING;2;-2;4;-1;2;16;3;1,12,4;0001,111111111111,101100000001
154_7;line;POSTBOP;SLOW;Eric Dolphy;SWING;2;-1;2;0;4;39;7;4,6,8,7,5,9,3;101100000001,111111,11111111,1111111,000011111,11101110000111,111000
154_8;line;POSTBOP;SLOW;Eric Dolphy;SWING;2;1;2;2;3;43;6;8,7,8,8,10,6;0110111111,01111111,000011110101011,011111111,0101110111111,011000010111
154_9;line;POSTBOP;SLOW;Eric Dolphy;SWING;2;2;3;3;2;27;4;6,11,6,6;011000010111,11111111111,00111000000111,11111100
154_10;fragment;POSTBOP;SLOW;Eric Dolphy;SWING;1;3;3;3;3;2;1;2;1100
154_11;line;POSTBOP;SLOW;Eric Dolphy;SWING;2;4;1;5;4;65;8;5,9,8,9,8,11,9,6;01010111,1111111101,11111111,111111111,101111111,11111111111,11110011111,111111
154_12;line;POSTBOP;SLOW;Eric Dolphy;SWING;2;6;2;7;4;48;7;7,7,7,8,9,9,1;01111111,11111110,00000001111111,1000000011101111,1111111011,101111011011,1
154_13;line;POSTBOP;SLOW;Eric Dolphy;SWING;2;8;1;9;1;34;5;7,9,8,8,2;1111111,111111111,11111111,1011110111,1100
155_1;lick;POSTBOP;MEDIUM;Eric Dolphy;SWING;5;1;4;5;1;20;12;2,2,1,2,1,2,1,1,2,2,3,1;0011,11,01,0110,1,110,1,1,1100,00000011,1101,01
155_2;lick;POSTBOP;MEDIUM;Eric Dolphy;SWING;3;6;2;8;1;9;6;2,1,1,1,1,3;000011,01,1,1,0001,0111
155_3;line;POSTBOP;MEDIUM;Eric Dolphy;SWING;4;9;2;12;2;54;13;5,5,4,2,7,4,3,4,4,4,6,4,2;111101,11111,011101,011,1111111,1111,111,011011,1111,1111,111111,011011,110
155_4;fragment;POSTBOP;MEDIUM;Eric Dolphy;SWING;4;13;1;16;4;13;10;1,2,1,2,1,2,1,1,1,1;1,1100,00000001,00011,01,10000001,000001,1,01,1
155_5;expressive;POSTBOP;MEDIUM;Eric Dolphy;SWING;3;17;2;19;4;34;9;2,1,5,4,4,6,5,4,3;0011,01,11111,1111,1111,10101111,11111,1111,1110
155_6;line;POSTBOP;MEDIUM;Eric Dolphy;SWING;3;21;1;23;1;35;9;1,4,5,3,5,5,4,5,3;0001,011101,111011,111,111110,110111,1111,111110,1110
155_7;line;POSTBOP;MEDIUM;Eric Dolphy;SWING;4;23;3;26;4;28;10;4,4,5,4,2,2,1,2,3,1;1111,1111,01111100,110101,0110,11,1,110,0111,1
155_8;lick;POSTBOP;MEDIUM;Eric Dolphy;SWING;2;27;1;28;3;10;7;1,3,1,1,1,1,2;01,111,1,1,1,1,100001
155_9;lick;POSTBOP;MEDIUM;Eric Dolphy;SWING;1;29;3;29;4;6;2;4,2;1111,11
155_10;line;POSTBOP;MEDIUM;Eric Dolphy;SWING;2;30;2;31;4;25;7;3,4,4,4,2,5,3;00000111,10111,1111,1111,011,11111,0111
155_11;lick;POSTBOP;MEDIUM;Eric Dolphy;SWING;2;32;1;33;4;20;8;2,2,3,3,2,1,3,4;0011,11,111,1011,11,1,000111,1111
155_12;lick;POSTBOP;MEDIUM;Eric Dolphy;SWING;2;34;3;35;2;13;4;4,3,4,2;010111,111,1111,011
155_13;lick;POSTBOP;MEDIUM;Eric Dolphy;SWING;3;36;3;38;2;7;4;1,2,1,3;0001,1001,01,111
155_14;line;POSTBOP;MEDIUM;Eric Dolphy;SWING;2;39;1;40;1;22;5;4,5,5,4,4;1111,111110,11111,010111,1111
155_15;line;POSTBOP;MEDIUM;Eric Dolphy;SWING;3;40;4;42;2;24;7;2,3,4,4,5,5,1;000101,0111,1111,1111,10100111,0011111,1
155_16;fragment;POSTBOP;MEDIUM;Eric Dolphy;SWING;1;43;2;43;2;1;1;1;1
155_17;melody;POSTBOP;MEDIUM;Eric Dolphy;SWING;3;44;4;46;2;10;6;2,1,2,2,1,2;100001,1,1100,11,1,11
155_18;line;POSTBOP;MEDIUM;Eric Dolphy;SWING;3;47;3;49;3;35;9;4,4,4,7,3,4,4,4,1;1111,1111,1111,0100111111,0111,1111,1111,11011,1
155_19;lick;POSTBOP;MEDIUM;Eric Dolphy;SWING;3;50;1;52;3;46;11;3,6,3,5,4,3,3,5,4,5,5;0111,111111,0000111,111101,011011,1110,1110,111110,010111,011111,111110
155_20;lick;POSTBOP;MEDIUM;Eric Dolphy;SWING;3;53;1;55;4;16;11;1,2,2,1,2,1,1,1,3,1,1;01,11,1001,1,11,01,01,01,100011,01,01
155_21;melody;POSTBOP;MEDIUM;Eric Dolphy;SWING;3;56;2;58;4;22;8;1,2,2,3,1,5,4,4;01,11,11,000111,01,111110,1111,1111
155_22;lick;POSTBOP;MEDIUM;Eric Dolphy;SWING;1;59;2;59;3;6;2;2,4;000011,1111
